2020-02-21 11:04:58,968 [main] INFO  org.springframework.context.annotation.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3569fc08: startup date [Fri Feb 21 11:04:58 CST 2020]; root of context hierarchy
2020-02-21 11:04:59,383 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.1.3.Final
2020-02-21 11:04:59,658 [main] INFO  o.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2020-02-21 11:04:59,746 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'configurationPropertiesRebinderAutoConfiguration' of type [class org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$6733ddd7] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-02-21 11:05:00,501 [main] INFO  org.springframework.cloud.config.client.ConfigServicePropertySourceLocator - Fetching config from server at: http://123.57.24.102:7002/
2020-02-21 11:05:01,202 [main] INFO  org.springframework.cloud.config.client.ConfigServicePropertySourceLocator - Located environment: name=restful, profiles=[park, public, redis, nxt, kafka, activemq], label=dev, version=fd10ca35dbef0539398866d82959773bd78b20c8
2020-02-21 11:05:01,203 [main] INFO  org.springframework.cloud.bootstrap.config.PropertySourceBootstrapConfiguration - Located property source: CompositePropertySource [name='configService', propertySources=[MapPropertySource [name='https://code.sqbj.com/lehome-rebuild/lehome-config.git/config-repo/restful-activemq.properties'], MapPropertySource [name='https://code.sqbj.com/lehome-rebuild/lehome-config.git/config-repo/restful-nxt.properties'], MapPropertySource [name='https://code.sqbj.com/lehome-rebuild/lehome-config.git/config-repo/restful-redis.properties'], MapPropertySource [name='https://code.sqbj.com/lehome-rebuild/lehome-config.git/config-repo/restful-public.properties'], MapPropertySource [name='https://code.sqbj.com/lehome-rebuild/lehome-config.git/config-repo/restful-park.properties']]]
2020-02-21 11:05:01,210 [main] INFO  cn.lehome.framework.restful.api.core.Main - No active profile set, falling back to default profiles: default
2020-02-21 11:05:01,236 [main] INFO  o.s.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@b558294: startup date [Fri Feb 21 11:05:01 CST 2020]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@3569fc08
2020-02-21 11:05:02,893 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [META-INF/spring/dubbo-service-customer.xml]
2020-02-21 11:05:03,205 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/Users/admin/workspace/base-property-api/park-api/target/classes/provider/park-base-api/base-park-service.xml]
2020-02-21 11:05:03,247 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [jar:file:/Users/admin/repository/cn/lehome/rebuild/base-common-tool-api/1.0.0-SNAPSHOT/base-common-tool-api-1.0.0-20200211.031141-132-dev.jar!/provider/base-api/common-service.xml]
2020-02-21 11:05:03,288 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [file:/Users/admin/workspace/base-property-api/property-api/target/classes/provider/base-api/pro-service.xml]
2020-02-21 11:05:03,329 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader - Loading XML bean definitions from URL [jar:file:/Users/admin/repository/cn/lehome/rebuild/base-business-oauth2-api/1.0.0-SNAPSHOT/base-business-oauth2-api-1.0.0-20200211.031154-127-dev.jar!/provider/base-api/businuss-oauth2-service.xml]
2020-02-21 11:05:03,700 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2020-02-21 11:05:03,864 [main] WARN  org.springframework.context.annotation.ConfigurationClassPostProcessor - Cannot enhance @Configuration bean definition 'refreshScope' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
2020-02-21 11:05:03,984 [main] INFO  org.springframework.cloud.context.scope.GenericScope - BeanFactory id=d6b963d9-0484-38a5-aa31-0a97083ae735
2020-02-21 11:05:04,013 [main] INFO  o.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2020-02-21 11:05:04,066 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.kafka.annotation.KafkaBootstrapConfiguration' of type [class org.springframework.kafka.annotation.KafkaBootstrapConfiguration$$EnhancerBySpringCGLIB$$1ecbec5d] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-02-21 11:05:04,341 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.alibaba.dubbo.config.ConsumerConfig' of type [class com.alibaba.dubbo.config.ConsumerConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-02-21 11:05:04,352 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean '${dubbo.application.name}' of type [class com.alibaba.dubbo.config.ApplicationConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-02-21 11:05:04,365 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'com.alibaba.dubbo.config.RegistryConfig' of type [class com.alibaba.dubbo.config.RegistryConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-02-21 11:05:04,367 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'parkMessageApiService' of type [class com.alibaba.dubbo.config.spring.ReferenceBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-02-21 11:05:04,379 [main] INFO  o.s.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'parkCarRegisteredApiService' of type [class com.alibaba.dubbo.config.spring.ReferenceBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
